RecordNumber,Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Xaxis,Yaxis,Zaxis,WorldRegion,Country,LocationText,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages,Notes
11685,13440,STANDARD,ROME,NY,PRIMARY,43.21,-75.47,0.18,-0.7,0.68,NA,US,"Rome, NY",NA-US-NY-ROME,FALSE,18712,31499,589434231,
11700,13442,PO BOX,ROME,NY,PRIMARY,43.21,-75.47,0.18,-0.7,0.68,NA,US,"Rome, NY",NA-US-NY-ROME,FALSE,627,936,18582419,
11704,12150,STANDARD,ROTTERDAM JUNCTION,NY,PRIMARY,42.87,-74.04,0.2,-0.7,0.68,NA,US,"Rotterdam Junction, NY",NA-US-NY-ROTTERDAM JUNCTION,FALSE,477,812,17496238,
11706,12151,STANDARD,ROUND LAKE,NY,PRIMARY,42.93,-73.79,0.2,-0.7,0.68,NA,US,"Round Lake, NY",NA-US-NY-ROUND LAKE,FALSE,455,731,18192730,
11709,12979,STANDARD,ROUSES POINT,NY,PRIMARY,44.99,-73.36,0.2,-0.67,0.7,NA,US,"Rouses Point, NY",NA-US-NY-ROUSES POINT,FALSE,1224,2045,44694393,
11710,13684,STANDARD,RUSSELL,NY,PRIMARY,44.36,-75.04,0.18,-0.69,0.69,NA,US,"Russell, NY",NA-US-NY-RUSSELL,FALSE,473,879,14919286,
11716,13685,STANDARD,SACKETS HARBOR,NY,PRIMARY,43.94,-76.12,0.17,-0.69,0.69,NA,US,"Sackets Harbor, NY",NA-US-NY-SACKETS HARBOR,FALSE,1105,1889,44848639,
11720,13452,STANDARD,SAINT JOHNSVILLE,NY,PRIMARY,43,-74.67,0.19,-0.7,0.68,NA,US,"Saint Johnsville, NY",NA-US-NY-SAINT JOHNSVILLE,FALSE,1976,3503,57252442,
11727,12980,STANDARD,SAINT REGIS FALLS,NY,PRIMARY,44.49,-74.53,0.19,-0.68,0.7,NA,US,"Saint Regis Falls, NY",NA-US-NY-SAINT REGIS FALLS,FALSE,600,1047,16919759,
11730,12865,STANDARD,SALEM,NY,PRIMARY,43.17,-73.32,0.2,-0.69,0.68,NA,US,"Salem, NY",NA-US-NY-SALEM,FALSE,1700,2966,52093678,
11736,13454,STANDARD,SALISBURY CENTER,NY,PRIMARY,43.23,-74.79,0.19,-0.7,0.68,NA,US,"Salisbury Center, NY",NA-US-NY-SALISBURY CENTER,FALSE,371,676,9937315,
11738,12153,STANDARD,SAND LAKE,NY,PRIMARY,42.63,-73.49,0.2,-0.7,0.67,NA,US,"Sand Lake, NY",NA-US-NY-SAND LAKE,FALSE,534,896,20425995,
11740,13145,STANDARD,SANDY CREEK,NY,PRIMARY,43.64,-76.08,0.17,-0.7,0.69,NA,US,"Sandy Creek, NY",NA-US-NY-SANDY CREEK,FALSE,839,1493,26033539,
11742,12981,STANDARD,SARANAC,NY,PRIMARY,44.67,-73.82,0.19,-0.68,0.7,NA,US,"Saranac, NY",NA-US-NY-SARANAC,FALSE,1105,1955,37448317,
11743,12983,STANDARD,SARANAC LAKE,NY,PRIMARY,44.32,-74.13,0.19,-0.68,0.69,NA,US,"Saranac Lake, NY",NA-US-NY-SARANAC LAKE,FALSE,3696,5950,114385320,
11746,12866,STANDARD,SARATOGA SPRINGS,NY,PRIMARY,43.06,-73.77,0.2,-0.7,0.68,NA,US,"Saratoga Springs, NY",NA-US-NY-SARATOGA SPRINGS,FALSE,18183,29758,1017783648,
11748,13456,STANDARD,SAUQUOIT,NY,PRIMARY,43,-75.26,0.18,-0.7,0.68,NA,US,"Sauquoit, NY",NA-US-NY-SAUQUOIT,FALSE,2013,3560,75509506,
11750,13146,STANDARD,SAVANNAH,NY,PRIMARY,43.09,-76.75,0.16,-0.71,0.68,NA,US,"Savannah, NY",NA-US-NY-SAVANNAH,FALSE,953,1756,27963650,
11751,12154,STANDARD,SCHAGHTICOKE,NY,PRIMARY,42.89,-73.58,0.2,-0.7,0.68,NA,US,"Schaghticoke, NY",NA-US-NY-SCHAGHTICOKE,FALSE,1416,2549,60872277,
11756,12301,PO BOX,SCHENECTADY,NY,PRIMARY,42.8,-73.92,0.2,-0.7,0.67,NA,US,"Schenectady, NY",NA-US-NY-SCHENECTADY,FALSE,412,672,48296750,
11757,12302,STANDARD,SCHENECTADY,NY,PRIMARY,42.8,-73.92,0.2,-0.7,0.67,NA,US,"Schenectady, NY",NA-US-NY-SCHENECTADY,FALSE,14052,24396,585067790,
11763,12303,STANDARD,SCHENECTADY,NY,PRIMARY,42.8,-73.92,0.2,-0.7,0.67,NA,US,"Schenectady, NY",NA-US-NY-SCHENECTADY,FALSE,14620,25053,586523809,
11765,12304,STANDARD,SCHENECTADY,NY,PRIMARY,42.8,-73.92,0.2,-0.7,0.67,NA,US,"Schenectady, NY",NA-US-NY-SCHENECTADY,FALSE,10086,16525,309449169,
11768,12305,STANDARD,SCHENECTADY,NY,PRIMARY,42.8,-73.92,0.2,-0.7,0.67,NA,US,"Schenectady, NY",NA-US-NY-SCHENECTADY,FALSE,1910,2473,44170297,
11770,12306,STANDARD,SCHENECTADY,NY,PRIMARY,42.8,-73.92,0.2,-0.7,0.67,NA,US,"Schenectady, NY",NA-US-NY-SCHENECTADY,FALSE,13386,22412,493242697,
11776,12307,STANDARD,SCHENECTADY,NY,PRIMARY,42.8,-73.92,0.2,-0.7,0.67,NA,US,"Schenectady, NY",NA-US-NY-SCHENECTADY,FALSE,2669,4565,49559600,
11778,12308,STANDARD,SCHENECTADY,NY,PRIMARY,42.8,-73.92,0.2,-0.7,0.67,NA,US,"Schenectady, NY",NA-US-NY-SCHENECTADY,FALSE,6242,10086,192575140,
11780,12309,STANDARD,SCHENECTADY,NY,PRIMARY,42.8,-73.92,0.2,-0.7,0.67,NA,US,"Schenectady, NY",NA-US-NY-SCHENECTADY,FALSE,15130,26897,829480997,
11790,12155,STANDARD,SCHENEVUS,NY,PRIMARY,42.54,-74.82,0.19,-0.71,0.67,NA,US,"Schenevus, NY",NA-US-NY-SCHENEVUS,FALSE,782,1378,22636112,
11795,12156,STANDARD,SCHODACK LANDING,NY,PRIMARY,42.47,-73.74,0.2,-0.7,0.67,NA,US,"Schodack Landing, NY",NA-US-NY-SCHODACK LANDING,FALSE,435,729,17885953,
11797,12157,STANDARD,SCHOHARIE,NY,PRIMARY,42.66,-74.31,0.19,-0.7,0.67,NA,US,"Schoharie, NY",NA-US-NY-SCHOHARIE,FALSE,1937,3363,68351657,
11798,12870,STANDARD,SCHROON LAKE,NY,PRIMARY,43.83,-73.73,0.2,-0.69,0.69,NA,US,"Schroon Lake, NY",NA-US-NY-SCHROON LAKE,FALSE,824,1459,20418000,
11800,12985,STANDARD,SCHUYLER FALLS,NY,PRIMARY,44.55,-73.75,0.19,-0.68,0.7,NA,US,"Schuyler Falls, NY",NA-US-NY-SCHUYLER FALLS,FALSE,529,931,16204574,
11805,12871,STANDARD,SCHUYLERVILLE,NY,PRIMARY,43.1,-73.58,0.2,-0.7,0.68,NA,US,"Schuylerville, NY",NA-US-NY-SCHUYLERVILLE,FALSE,1912,3391,70321403,
11809,13147,STANDARD,SCIPIO CENTER,NY,PRIMARY,42.78,-76.55,0.17,-0.71,0.67,NA,US,"Scipio Center, NY",NA-US-NY-SCIPIO CENTER,FALSE,536,955,16296340,
11815,12158,STANDARD,SELKIRK,NY,PRIMARY,42.53,-73.8,0.2,-0.7,0.67,NA,US,"Selkirk, NY",NA-US-NY-SELKIRK,FALSE,3052,5434,143180159,
11817,13148,STANDARD,SENECA FALLS,NY,PRIMARY,42.91,-76.79,0.16,-0.71,0.68,NA,US,"Seneca Falls, NY",NA-US-NY-SENECA FALLS,FALSE,5065,8643,165472891,
11821,13459,STANDARD,SHARON SPRINGS,NY,PRIMARY,42.79,-74.61,0.19,-0.7,0.67,NA,US,"Sharon Springs, NY",NA-US-NY-SHARON SPRINGS,FALSE,979,1759,27576628,
11823,13460,STANDARD,SHERBURNE,NY,PRIMARY,42.67,-75.49,0.18,-0.71,0.67,NA,US,"Sherburne, NY",NA-US-NY-SHERBURNE,FALSE,2069,3658,58623293,
11824,13461,STANDARD,SHERRILL,NY,PRIMARY,43.07,-75.59,0.18,-0.7,0.68,NA,US,"Sherrill, NY",NA-US-NY-SHERRILL,FALSE,1602,2789,59001688,
11825,12873,STANDARD,SHUSHAN,NY,PRIMARY,43.12,-73.3,0.2,-0.69,0.68,NA,US,"Shushan, NY",NA-US-NY-SHUSHAN,FALSE,376,639,10792237,
11827,13838,STANDARD,SIDNEY,NY,PRIMARY,42.31,-75.39,0.18,-0.71,0.67,NA,US,"Sidney, NY",NA-US-NY-SIDNEY,FALSE,2059,3464,61795632,
11828,13839,STANDARD,SIDNEY CENTER,NY,PRIMARY,42.29,-75.25,0.18,-0.71,0.67,NA,US,"Sidney Center, NY",NA-US-NY-SIDNEY CENTER,FALSE,608,1088,18102112,
11835,13152,STANDARD,SKANEATELES,NY,PRIMARY,42.94,-76.42,0.17,-0.71,0.68,NA,US,"Skaneateles, NY",NA-US-NY-SKANEATELES,FALSE,4065,7233,230382444,
11841,13153,PO BOX,SKANEATELES FALLS,NY,PRIMARY,42.99,-76.45,0.17,-0.71,0.68,NA,US,"Skaneateles Falls, NY",NA-US-NY-SKANEATELES FALLS,FALSE,253,414,7957434,
11844,12159,STANDARD,SLINGERLANDS,NY,PRIMARY,42.64,-73.88,0.2,-0.7,0.67,NA,US,"Slingerlands, NY",NA-US-NY-SLINGERLANDS,FALSE,4229,7475,289760182,
11845,12160,STANDARD,SLOANSVILLE,NY,PRIMARY,42.76,-74.37,0.19,-0.7,0.67,NA,US,"Sloansville, NY",NA-US-NY-SLOANSVILLE,FALSE,423,783,15819825,
11848,13464,STANDARD,SMYRNA,NY,PRIMARY,42.68,-75.56,0.18,-0.71,0.67,NA,US,"Smyrna, NY",NA-US-NY-SMYRNA,FALSE,478,851,12885849,
11854,13687,STANDARD,SOUTH COLTON,NY,PRIMARY,44.5,-74.88,0.18,-0.68,0.7,NA,US,"South Colton, NY",NA-US-NY-SOUTH COLTON,FALSE,272,461,7666381,
11857,13843,STANDARD,SOUTH NEW BERLIN,NY,PRIMARY,42.53,-75.35,0.18,-0.71,0.67,NA,US,"South New Berlin, NY",NA-US-NY-SOUTH NEW BERLIN,FALSE,791,1424,22403973,
11864,13155,STANDARD,SOUTH OTSELIC,NY,PRIMARY,42.65,-75.78,0.18,-0.71,0.67,NA,US,"South Otselic, NY",NA-US-NY-SOUTH OTSELIC,FALSE,274,505,7121523,
11865,13844,STANDARD,SOUTH PLYMOUTH,NY,PRIMARY,42.58,-75.56,0.18,-0.71,0.67,NA,US,"South Plymouth, NY",NA-US-NY-SOUTH PLYMOUTH,FALSE,344,617,9166963,
11869,12164,STANDARD,SPECULATOR,NY,PRIMARY,43.58,-74.38,0.19,-0.69,0.68,NA,US,"Speculator, NY",NA-US-NY-SPECULATOR,FALSE,286,503,7442542,
11871,12166,STANDARD,SPRAKERS,NY,PRIMARY,42.83,-74.45,0.19,-0.7,0.67,NA,US,"Sprakers, NY",NA-US-NY-SPRAKERS,FALSE,655,1156,20456475,
11876,13468,STANDARD,SPRINGFIELD CENTER,NY,PRIMARY,42.82,-74.87,0.19,-0.7,0.67,NA,US,"Springfield Center, NY",NA-US-NY-SPRINGFIELD CENTER,FALSE,259,436,7129053,
11879,12167,STANDARD,STAMFORD,NY,PRIMARY,42.4,-74.61,0.19,-0.71,0.67,NA,US,"Stamford, NY",NA-US-NY-STAMFORD,FALSE,1161,1982,30834288,
11882,13690,STANDARD,STAR LAKE,NY,PRIMARY,44.16,-75.03,0.18,-0.69,0.69,NA,US,"Star Lake, NY",NA-US-NY-STAR LAKE,FALSE,403,726,11668199,
11884,12168,STANDARD,STEPHENTOWN,NY,PRIMARY,42.54,-73.44,0.2,-0.7,0.67,NA,US,"Stephentown, NY",NA-US-NY-STEPHENTOWN,FALSE,958,1639,32261983,
11887,13156,STANDARD,STERLING,NY,PRIMARY,43.32,-76.64,0.16,-0.7,0.68,NA,US,"Sterling, NY",NA-US-NY-STERLING,FALSE,792,1413,26606933,
11888,12170,STANDARD,STILLWATER,NY,PRIMARY,42.95,-73.64,0.2,-0.7,0.68,NA,US,"Stillwater, NY",NA-US-NY-STILLWATER,FALSE,2486,4428,99140975,
11890,13469,STANDARD,STITTVILLE,NY,PRIMARY,43.22,-75.28,0.18,-0.7,0.68,NA,US,"Stittville, NY",NA-US-NY-STITTVILLE,FALSE,363,656,15400426,
11891,12878,STANDARD,STONY CREEK,NY,PRIMARY,43.42,-74.03,0.19,-0.69,0.68,NA,US,"Stony Creek, NY",NA-US-NY-STONY CREEK,FALSE,324,553,8797784,
11892,12172,PO BOX,STOTTVILLE,NY,PRIMARY,42.28,-73.75,0.2,-0.71,0.67,NA,US,"Stottville, NY",NA-US-NY-STOTTVILLE,FALSE,338,552,9260540,
11893,13470,STANDARD,STRATFORD,NY,PRIMARY,43.18,-74.68,0.19,-0.7,0.68,NA,US,"Stratford, NY",NA-US-NY-STRATFORD,FALSE,294,541,8555242,
11894,12173,STANDARD,STUYVESANT,NY,PRIMARY,42.38,-73.76,0.2,-0.7,0.67,NA,US,"Stuyvesant, NY",NA-US-NY-STUYVESANT,FALSE,761,1386,29322557,
11898,12175,STANDARD,SUMMIT,NY,PRIMARY,42.58,-74.58,0.19,-0.7,0.67,NA,US,"Summit, NY",NA-US-NY-SUMMIT,FALSE,343,618,10101223,
11899,13157,PO BOX,SYLVAN BEACH,NY,PRIMARY,43.19,-75.73,0.17,-0.7,0.68,NA,US,"Sylvan Beach, NY",NA-US-NY-SYLVAN BEACH,FALSE,412,691,11111378,
11902,13202,STANDARD,SYRACUSE,NY,PRIMARY,43.04,-76.14,0.17,-0.7,0.68,NA,US,"Syracuse, NY",NA-US-NY-SYRACUSE,FALSE,1676,2520,41928158,
11904,13203,STANDARD,SYRACUSE,NY,PRIMARY,43.04,-76.14,0.17,-0.7,0.68,NA,US,"Syracuse, NY",NA-US-NY-SYRACUSE,FALSE,6280,9714,171340485,
11906,13204,STANDARD,SYRACUSE,NY,PRIMARY,43.04,-76.14,0.17,-0.7,0.68,NA,US,"Syracuse, NY",NA-US-NY-SYRACUSE,FALSE,7788,12137,180571623,
11908,13205,STANDARD,SYRACUSE,NY,PRIMARY,43.04,-76.14,0.17,-0.7,0.68,NA,US,"Syracuse, NY",NA-US-NY-SYRACUSE,FALSE,7500,12129,179604626,
11912,13206,STANDARD,SYRACUSE,NY,PRIMARY,43.04,-76.14,0.17,-0.7,0.68,NA,US,"Syracuse, NY",NA-US-NY-SYRACUSE,FALSE,8569,13046,245093186,
11915,13207,STANDARD,SYRACUSE,NY,PRIMARY,43.04,-76.14,0.17,-0.7,0.68,NA,US,"Syracuse, NY",NA-US-NY-SYRACUSE,FALSE,6314,10405,189554415,
11919,13208,STANDARD,SYRACUSE,NY,PRIMARY,43.04,-76.14,0.17,-0.7,0.68,NA,US,"Syracuse, NY",NA-US-NY-SYRACUSE,FALSE,9234,14769,216263367,
11922,13209,STANDARD,SYRACUSE,NY,PRIMARY,43.04,-76.14,0.17,-0.7,0.68,NA,US,"Syracuse, NY",NA-US-NY-SYRACUSE,FALSE,6817,11191,214056205,
11926,13210,STANDARD,SYRACUSE,NY,PRIMARY,43.04,-76.14,0.17,-0.7,0.68,NA,US,"Syracuse, NY",NA-US-NY-SYRACUSE,FALSE,6702,9948,185530167,
11928,13211,STANDARD,SYRACUSE,NY,PRIMARY,43.04,-76.14,0.17,-0.7,0.68,NA,US,"Syracuse, NY",NA-US-NY-SYRACUSE,FALSE,3356,5382,92873759,
11932,13212,STANDARD,SYRACUSE,NY,PRIMARY,43.04,-76.14,0.17,-0.7,0.68,NA,US,"Syracuse, NY",NA-US-NY-SYRACUSE,FALSE,10546,17382,352760501,
11936,13214,STANDARD,SYRACUSE,NY,PRIMARY,43.04,-76.14,0.17,-0.7,0.68,NA,US,"Syracuse, NY",NA-US-NY-SYRACUSE,FALSE,3844,6484,149269194,
11940,13215,STANDARD,SYRACUSE,NY,PRIMARY,43.04,-76.14,0.17,-0.7,0.68,NA,US,"Syracuse, NY",NA-US-NY-SYRACUSE,FALSE,7148,12897,371420443,
11947,13219,STANDARD,SYRACUSE,NY,PRIMARY,43.04,-76.14,0.17,-0.7,0.68,NA,US,"Syracuse, NY",NA-US-NY-SYRACUSE,FALSE,8161,13675,301727939,
11951,13220,PO BOX,SYRACUSE,NY,PRIMARY,43.04,-76.14,0.17,-0.7,0.68,NA,US,"Syracuse, NY",NA-US-NY-SYRACUSE,FALSE,331,485,11554210,
11955,13224,STANDARD,SYRACUSE,NY,PRIMARY,43.04,-76.14,0.17,-0.7,0.68,NA,US,"Syracuse, NY",NA-US-NY-SYRACUSE,FALSE,4167,6872,162086803,
11972,13471,STANDARD,TABERG,NY,PRIMARY,43.3,-75.61,0.18,-0.7,0.68,NA,US,"Taberg, NY",NA-US-NY-TABERG,FALSE,1441,2629,43556289,
11977,13691,STANDARD,THERESA,NY,PRIMARY,44.21,-75.79,0.17,-0.69,0.69,NA,US,"Theresa, NY",NA-US-NY-THERESA,FALSE,1300,2395,40555190,
11979,13693,STANDARD,THREE MILE BAY,NY,PRIMARY,43.99,-76.25,0.17,-0.69,0.69,NA,US,"Three Mile Bay, NY",NA-US-NY-THREE MILE BAY,FALSE,294,496,7117811,
11984,12883,STANDARD,TICONDEROGA,NY,PRIMARY,43.84,-73.42,0.2,-0.69,0.69,NA,US,"Ticonderoga, NY",NA-US-NY-TICONDEROGA,FALSE,2344,4050,69195780,
11990,12177,PO BOX,TRIBES HILL,NY,PRIMARY,42.94,-74.3,0.19,-0.7,0.68,NA,US,"Tribes Hill, NY",NA-US-NY-TRIBES HILL,FALSE,402,685,13708333,
11992,12180,STANDARD,TROY,NY,PRIMARY,42.73,-73.67,0.2,-0.7,0.67,NA,US,"Troy, NY",NA-US-NY-TROY,FALSE,22753,36062,781174813,
12002,12181,PO BOX,TROY,NY,PRIMARY,42.73,-73.67,0.2,-0.7,0.67,NA,US,"Troy, NY",NA-US-NY-TROY,FALSE,373,558,11298651,
12003,12182,STANDARD,TROY,NY,PRIMARY,42.73,-73.67,0.2,-0.7,0.67,NA,US,"Troy, NY",NA-US-NY-TROY,FALSE,7105,11529,233926132,
12007,12183,STANDARD,TROY,NY,PRIMARY,42.73,-73.67,0.2,-0.7,0.67,NA,US,"Troy, NY",NA-US-NY-TROY,FALSE,1457,2200,45422187,
12011,13158,STANDARD,TRUXTON,NY,PRIMARY,42.71,-76.02,0.17,-0.71,0.67,NA,US,"Truxton, NY",NA-US-NY-TRUXTON,FALSE,648,1174,18188689,
12014,13159,STANDARD,TULLY,NY,PRIMARY,42.79,-76.1,0.17,-0.71,0.67,NA,US,"Tully, NY",NA-US-NY-TULLY,FALSE,2516,4590,110806140,
12018,12986,STANDARD,TUPPER LAKE,NY,PRIMARY,44.23,-74.46,0.19,-0.69,0.69,NA,US,"Tupper Lake, NY",NA-US-NY-TUPPER LAKE,FALSE,2832,4768,93338346,
12021,13473,STANDARD,TURIN,NY,PRIMARY,43.62,-75.4,0.18,-0.7,0.68,NA,US,"Turin, NY",NA-US-NY-TURIN,FALSE,348,592,9954190,
12023,13849,STANDARD,UNADILLA,NY,PRIMARY,42.32,-75.31,0.18,-0.71,0.67,NA,US,"Unadilla, NY",NA-US-NY-UNADILLA,FALSE,2111,3682,61733892,
12025,13160,STANDARD,UNION SPRINGS,NY,PRIMARY,42.84,-76.69,0.16,-0.71,0.67,NA,US,"Union Springs, NY",NA-US-NY-UNION SPRINGS,FALSE,970,1726,32310829,
12030,13501,STANDARD,UTICA,NY,PRIMARY,43.1,-75.23,0.18,-0.7,0.68,NA,US,"Utica, NY",NA-US-NY-UTICA,FALSE,15003,24772,376399539,
12031,13502,STANDARD,UTICA,NY,PRIMARY,43.1,-75.23,0.18,-0.7,0.68,NA,US,"Utica, NY",NA-US-NY-UTICA,FALSE,14425,23498,406652866,
12034,13503,PO BOX,UTICA,NY,PRIMARY,43.1,-75.23,0.18,-0.7,0.68,NA,US,"Utica, NY",NA-US-NY-UTICA,FALSE,317,477,6768739,
12039,12184,STANDARD,VALATIE,NY,PRIMARY,42.41,-73.67,0.2,-0.7,0.67,NA,US,"Valatie, NY",NA-US-NY-VALATIE,FALSE,3213,5688,146186422,
12041,12185,STANDARD,VALLEY FALLS,NY,PRIMARY,42.9,-73.56,0.2,-0.7,0.68,NA,US,"Valley Falls, NY",NA-US-NY-VALLEY FALLS,FALSE,964,1709,38659386,
12045,12989,STANDARD,VERMONTVILLE,NY,PRIMARY,44.52,-74.09,0.19,-0.68,0.7,NA,US,"Vermontville, NY",NA-US-NY-VERMONTVILLE,FALSE,457,784,14879738,
12048,13476,STANDARD,VERNON,NY,PRIMARY,43.07,-75.53,0.18,-0.7,0.68,NA,US,"Vernon, NY",NA-US-NY-VERNON,FALSE,1634,2767,52728064,
12049,13477,STANDARD,VERNON CENTER,NY,PRIMARY,43.05,-75.5,0.18,-0.7,0.68,NA,US,"Vernon Center, NY",NA-US-NY-VERNON CENTER,FALSE,610,1084,19389684,
12050,13478,STANDARD,VERONA,NY,PRIMARY,43.13,-75.57,0.18,-0.7,0.68,NA,US,"Verona, NY",NA-US-NY-VERONA,FALSE,1506,2632,48549735,
12052,13850,STANDARD,VESTAL,NY,PRIMARY,42.08,-76.05,0.17,-0.72,0.67,NA,US,"Vestal, NY",NA-US-NY-VESTAL,FALSE,10488,18401,469620829,
12061,12884,PO BOX,VICTORY MILLS,NY,PRIMARY,43.07,-73.64,0.2,-0.7,0.68,NA,US,"Victory Mills, NY",NA-US-NY-VICTORY MILLS,FALSE,260,464,7445482,
12062,12186,STANDARD,VOORHEESVILLE,NY,PRIMARY,42.64,-73.93,0.2,-0.7,0.67,NA,US,"Voorheesville, NY",NA-US-NY-VOORHEESVILLE,FALSE,3373,5935,175842228,
12064,13694,STANDARD,WADDINGTON,NY,PRIMARY,44.85,-75.19,0.18,-0.68,0.7,NA,US,"Waddington, NY",NA-US-NY-WADDINGTON,FALSE,714,1255,23963864,
12065,13856,STANDARD,WALTON,NY,PRIMARY,42.16,-75.13,0.19,-0.71,0.67,NA,US,"Walton, NY",NA-US-NY-WALTON,FALSE,2916,5084,76168870,
12072,13163,PO BOX,WAMPSVILLE,NY,PRIMARY,43.07,-75.7,0.18,-0.7,0.68,NA,US,"Wampsville, NY",NA-US-NY-WAMPSVILLE,FALSE,256,422,8070737,
12074,13164,STANDARD,WARNERS,NY,PRIMARY,43.08,-76.32,0.17,-0.7,0.68,NA,US,"Warners, NY",NA-US-NY-WARNERS,FALSE,1114,2078,51111481,
12075,12187,STANDARD,WARNERVILLE,NY,PRIMARY,42.61,-74.47,0.19,-0.7,0.67,NA,US,"Warnerville, NY",NA-US-NY-WARNERVILLE,FALSE,409,691,11794919,
12077,12885,STANDARD,WARRENSBURG,NY,PRIMARY,43.5,-73.77,0.2,-0.69,0.68,NA,US,"Warrensburg, NY",NA-US-NY-WARRENSBURG,FALSE,2207,3783,61758406,
12083,12188,STANDARD,WATERFORD,NY,PRIMARY,42.79,-73.67,0.2,-0.7,0.67,NA,US,"Waterford, NY",NA-US-NY-WATERFORD,FALSE,5831,9784,243660978,
12084,13165,STANDARD,WATERLOO,NY,PRIMARY,42.9,-76.86,0.16,-0.71,0.68,NA,US,"Waterloo, NY",NA-US-NY-WATERLOO,FALSE,5168,8844,147657152,
12086,13601,STANDARD,WATERTOWN,NY,PRIMARY,43.97,-75.91,0.17,-0.69,0.69,NA,US,"Watertown, NY",NA-US-NY-WATERTOWN,FALSE,16517,28475,523980087,
12089,13602,STANDARD,FORT DRUM,NY,PRIMARY,44.05,-75.77,0.17,-0.69,0.69,NA,US,"Fort Drum, NY",NA-US-NY-FORT DRUM,FALSE,2360,2867,47053802,
12092,13603,STANDARD,WATERTOWN,NY,PRIMARY,43.97,-75.91,0.17,-0.69,0.69,NA,US,"Watertown, NY",NA-US-NY-WATERTOWN,FALSE,3099,7685,92849849,
12094,13480,STANDARD,WATERVILLE,NY,PRIMARY,42.93,-75.38,0.18,-0.7,0.68,NA,US,"Waterville, NY",NA-US-NY-WATERVILLE,FALSE,1551,2737,52443738,
12098,12189,STANDARD,WATERVLIET,NY,PRIMARY,42.72,-73.7,0.2,-0.7,0.67,NA,US,"Watervliet, NY",NA-US-NY-WATERVLIET,FALSE,8754,13561,301118181,
12101,13166,STANDARD,WEEDSPORT,NY,PRIMARY,43.04,-76.56,0.16,-0.71,0.68,NA,US,"Weedsport, NY",NA-US-NY-WEEDSPORT,FALSE,2676,4703,92707251,
12103,12190,STANDARD,WELLS,NY,PRIMARY,43.39,-74.29,0.19,-0.69,0.68,NA,US,"Wells, NY",NA-US-NY-WELLS,FALSE,352,618,10382502,
12108,12992,STANDARD,WEST CHAZY,NY,PRIMARY,44.79,-73.52,0.2,-0.68,0.7,NA,US,"West Chazy, NY",NA-US-NY-WEST CHAZY,FALSE,2313,4156,75850663,
12115,13485,STANDARD,WEST EDMESTON,NY,PRIMARY,42.78,-75.31,0.18,-0.7,0.67,NA,US,"West Edmeston, NY",NA-US-NY-WEST EDMESTON,FALSE,396,734,11644161,
12119,12193,STANDARD,WESTERLO,NY,PRIMARY,42.51,-74.04,0.2,-0.7,0.67,NA,US,"Westerlo, NY",NA-US-NY-WESTERLO,FALSE,1028,1820,42637921,
12120,13486,STANDARD,WESTERNVILLE,NY,PRIMARY,43.3,-75.38,0.18,-0.7,0.68,NA,US,"Westernville, NY",NA-US-NY-WESTERNVILLE,FALSE,412,727,13783605,
12129,13489,STANDARD,WEST LEYDEN,NY,PRIMARY,43.46,-75.52,0.18,-0.7,0.68,NA,US,"West Leyden, NY",NA-US-NY-WEST LEYDEN,FALSE,332,593,10664921,
12130,13167,STANDARD,WEST MONROE,NY,PRIMARY,43.29,-76.07,0.17,-0.7,0.68,NA,US,"West Monroe, NY",NA-US-NY-WEST MONROE,FALSE,1560,2825,58306208,
12131,13490,STANDARD,WESTMORELAND,NY,PRIMARY,43.11,-75.4,0.18,-0.7,0.68,NA,US,"Westmoreland, NY",NA-US-NY-WESTMORELAND,FALSE,717,1241,23807121,
12133,13861,STANDARD,WEST ONEONTA,NY,PRIMARY,42.44,-75.11,0.18,-0.71,0.67,NA,US,"West Oneonta, NY",NA-US-NY-WEST ONEONTA,FALSE,315,556,11234847,
12134,12993,STANDARD,WESTPORT,NY,PRIMARY,44.17,-73.43,0.2,-0.68,0.69,NA,US,"Westport, NY",NA-US-NY-WESTPORT,FALSE,792,1364,23133211,
12136,12196,STANDARD,WEST SAND LAKE,NY,PRIMARY,42.63,-73.6,0.2,-0.7,0.67,NA,US,"West Sand Lake, NY",NA-US-NY-WEST SAND LAKE,FALSE,1588,2861,78861123,
12140,13491,STANDARD,WEST WINFIELD,NY,PRIMARY,42.88,-75.19,0.18,-0.7,0.68,NA,US,"West Winfield, NY",NA-US-NY-WEST WINFIELD,FALSE,1664,2989,52730992,
12150,12887,STANDARD,WHITEHALL,NY,PRIMARY,43.56,-73.41,0.2,-0.69,0.68,NA,US,"Whitehall, NY",NA-US-NY-WHITEHALL,FALSE,2181,3822,63099094,
12153,13492,STANDARD,WHITESBORO,NY,PRIMARY,43.12,-75.29,0.18,-0.7,0.68,NA,US,"Whitesboro, NY",NA-US-NY-WHITESBORO,FALSE,5994,10302,228935597,
12156,13862,STANDARD,WHITNEY POINT,NY,PRIMARY,42.33,-75.96,0.17,-0.71,0.67,NA,US,"Whitney Point, NY",NA-US-NY-WHITNEY POINT,FALSE,1968,3454,62176622,
